,,
Session,Start,4/11/2019 5:51:48 PM,
Sentence,Help Me,
Phase,0,
Rhythmic,True,
BPM,60.0000,
Onset Error,± 0.1,
Index,Onset_Expected, Onset_Actual, Onset_Diff,
,,
Session,Start,4/11/2019 5:52:01 PM,
Sentence,Help Me,
Phase,0,
Rhythmic,True,
BPM,60.0000,
Onset Error,± 0.1,
Index,Onset_Expected, Onset_Actual, Onset_Diff,
,,
Session,Start,4/11/2019 5:52:37 PM,
Sentence,Like Seeing You,
Phase,0,
Rhythmic,False,
BPM,90.0000,
Onset Error,± 0.1,
Index,Onset_Expected, Onset_Actual, Onset_Diff,
